"REQ. TIME","DEVICE ID","IP ADDRESS","LOCATION","COUNTRY","CARRIER","APP BUNDLE","MAKE","MODEL","CONNECTION TYPE","GEO TYPE"
"2025-02-06 09:33:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.170.179.60","32.87, 74.24","pk","netpoint it & communications pvt.","com.callapp.contacts","vivo","v2066","Wifi","GPS/Location Services"
"2024-11-29 19:48:00","559565b9-b021-4686-a0d7-79a54dfe83ee","37.111.166.213","30, 70","pk","telenor pakistan","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-01-21 20:20:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.80.33.38","31.45298, 74.24773","pk","mobilink mobile internet","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-09-04 02:10:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-06 09:33:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.170.179.60","32.87147, 74.24461","pk","netpoint it & communications pvt.","com.callapp.contacts","vivo","v2066","Wifi","GPS/Location Services"
"2025-02-06 09:33:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.170.179.60","32.87, 74.24","pk","netpoint it & communications pvt.","com.callapp.contacts","vivo","v2066","Wifi","GPS/Location Services"
"2024-09-18 23:06:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","119.155.166.103","30, 70","PK","PTCL","com.dubox.drive","Vivo","V2066","Wifi","GPS/Location Services"
"2025-02-09 14:50:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.12.28","32.758995, 73.90763","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-04 02:10:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-11-26 12:29:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Wifi","GPS/Location Services"
"2025-02-03 19:42:00","38ae296f-57ff-4fbf-9cd5-26e6d9056e3b","154.198.73.74","32.881042, 73.780235","pk","pakistan mobile communication limited","com.blued.international","samsung","sm-s908b","Cellular Network- 4G","GPS/Location Services"
"2024-09-26 23:59:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-08-30 23:47:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.154.37","32.922787, 73.704506","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-09-09 21:45:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.43","30, 70","PK","Special Communication Organization","com.dubox.drive","vivo","V2066","Wifi","GPS/Location Services"
"2025-01-20 14:30:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","223.123.2.45","32.73, 73.93","pk","zong","com.callapp.contacts","vivo","v2066","Cellular Network- 4G","GPS/Location Services"
"2024-08-30 00:06:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.6","32.969135, 74.28084","PK","Special Communication Organization","com.blued.international","Infinix","X680","Cellular Network- 4G","GPS/Location Services"
"2025-01-20 14:30:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","223.123.2.45","32.728874, 73.932495","pk","zong","com.callapp.contacts","vivo","v2066","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 14:52:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.12.28","32.7588, 73.90764","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-08-30 23:47:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.154.37","32.922787, 73.704506","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-04 23:59:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.113.103.210","31.5761, 74.4247","PK","WAYLINK","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2025-01-20 14:31:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","223.123.2.45","32.73, 73.93","pk","zong","com.callapp.contacts","vivo","v2066","Cellular Network- 4G","GPS/Location Services"
"2024-09-21 08:32:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.113.103.210","31.5761, 74.4247","PK","WAYLINK","com.dubox.drive","samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-08-30 23:41:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.154.37","32.922787, 73.704506","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-11-26 12:13:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Wifi","GPS/Location Services"
"2024-10-05 20:02:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.14.163","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-04 02:11:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-12-21 11:41:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-11-26 12:13:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Wifi","GPS/Location Services"
"2025-01-20 14:41:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","223.123.2.45","32.729218, 73.932495","pk","zong","com.callapp.contacts","vivo","v2066","Cellular Network- 4G","GPS/Location Services"
"2025-01-05 14:01:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-30 00:02:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","119.155.183.224","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-30 00:05:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-02 16:47:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.153.117.74","32.871445, 74.24461","PK","SB Communications (Pvt) Ltd.","com.callapp.contacts","Vivo","V2066","Wifi","GPS/Location Services"
"2024-12-17 13:51:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-10-05 20:03:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.14.163","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-10-01 01:22:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.186.80","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-02 16:44:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.153.117.74","32.871445, 74.24461","PK","SB Communications (Pvt) Ltd.","com.callapp.contacts","Vivo","V2066","Wifi","GPS/Location Services"
"2025-02-09 14:55:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.12.28","32.7588, 73.90764","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-10-02 00:49:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.177.142","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-09 15:00:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.12.28","32.758797, 73.90765","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 15:00:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.12.28","32.758797, 73.90765","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 11:59:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.59.161","32.758595, 73.90755","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 15:04:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.12.28","32.75893, 73.90765","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-08-30 23:47:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.154.37","32.922787, 73.704506","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- 4G","GPS/Location Services"
"2024-10-03 22:25:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.178.117","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-02 16:42:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.153.117.74","32.871445, 74.24461","PK","SB Communications (Pvt) Ltd.","com.callapp.contacts","Vivo","V2066","Wifi","GPS/Location Services"
"2024-09-09 20:48:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-21 08:35:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.113.103.210","31.5761, 74.4247","PK","WAYLINK","com.dubox.drive","samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-08-03 21:11:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.137.24.0","32.87, 74.24","PK","Special Communication Organization","com.callapp.contacts","Vivo","V2066","Wifi","GPS/Location Services"
"2024-08-30 00:09:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.6","32.969135, 74.28084","PK","Special Communication Organization","com.blued.international","Infinix","X680","Cellular Network- 4G","GPS/Location Services"
"2024-09-04 02:11:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-08 01:29:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.187.123","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-10-04 09:47:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-08-30 00:01:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","118.107.131.6","32.969135, 74.28084","PK","Special Communication Organization","com.blued.international","Infinix","X680","Cellular Network- 4G","GPS/Location Services"
"2024-09-05 00:02:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.113.103.210","31.5761, 74.4247","PK","WAYLINK","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-21 08:33:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.113.103.210","31.5761, 74.4247","PK","WAYLINK","com.dubox.drive","Samsung","SM-A336B","Wifi","GPS/Location Services"
"2025-02-09 11:57:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.59.161","32.758595, 73.90755","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-21 08:32:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.113.103.210","31.5761, 74.4247","PK","WAYLINK","com.dubox.drive","samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-09 20:48:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-21 08:33:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.113.103.210","31.5761, 74.4247","PK","WAYLINK","com.dubox.drive","samsung","SM-A336B","Wifi","GPS/Location Services"
"2025-02-09 12:00:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.59.161","32.758595, 73.90755","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 15:01:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.12.28","32.75879, 73.907646","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-21 08:37:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.113.103.210","31.5761, 74.4247","PK","WAYLINK","com.dubox.drive","samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-08-02 16:55:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.153.117.74","32.871445, 74.24461","PK","SB Communications (Pvt) Ltd.","com.callapp.contacts","Vivo","V2066","Wifi","GPS/Location Services"
"2025-02-09 15:05:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.12.28","32.759773, 73.904655","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 12:00:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.59.161","32.758595, 73.90755","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-22 21:41:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.84.14","32.9086, 74.12389","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-11-29 19:49:00","559565b9-b021-4686-a0d7-79a54dfe83ee","37.111.166.213","30, 70","pk","telenor pakistan","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-25 10:01:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","182.191.130.6","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-09 12:04:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.59.161","32.758595, 73.90755","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-09 15:03:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.12.28","32.75893, 73.90765","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-08-02 16:55:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.153.117.74","32.871445, 74.24461","PK","SB Communications (Pvt) Ltd.","com.callapp.contacts","Vivo","V2066","Wifi","GPS/Location Services"
"2024-09-21 08:38:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.113.103.210","31.5761, 74.4247","PK","WAYLINK","com.dubox.drive","samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-08-02 16:44:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.153.117.74","32.871445, 74.24461","PK","SB Communications (Pvt) Ltd.","com.callapp.contacts","Vivo","V2066","Wifi","GPS/Location Services"
"2025-02-06 10:08:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.87, 74.26","pk","telcomasters pvt. ltd.","com.callapp.contacts","vivo","v2066","Wifi","GPS/Location Services"
"2025-02-09 15:07:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.12.28","32.75881, 73.907646","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2025-02-06 10:07:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.120.71.109","32.87, 74.26","pk","telcomasters pvt. ltd.","com.callapp.contacts","vivo","v2066","Wifi","GPS/Location Services"
"2024-09-28 23:01:00","9fd7a481-c8c8-4a60-b8e1-f4bdf2b4a56c","223.123.98.220","32.905693, 74.12653","PK","Zong","com.blued.international","Infinix","X680B","Cellular Network- 4G","GPS/Location Services"
"2024-08-30 23:41:00","30e7da45-6eeb-42e4-9593-e5f31ad8e3a2","37.111.154.37","32.922787, 73.704506","PK","Telenor Pakistan","com.blued.international","Vivo","V2149","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-12-17 13:53:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","pk","telcomasters pvt. ltd.","com.dubox.drive","samsung","sm-a336b","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-09 15:07:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.12.28","32.75881, 73.907646","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-27 12:19:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.120.71.109","32.55, 74.5167","PK","Telcomasters PVT. LTD.","com.dubox.drive","samsung","SM-A336B","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-25 06:05:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","116.71.13.157","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-09-21 08:40:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.113.103.210","31.5761, 74.4247","PK","WAYLINK","com.dubox.drive","samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-30 00:13:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","119.155.167.248","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2025-02-09 15:09:00","c4c5f9c1-bd2d-46b3-aa99-54cbe367456a","154.80.12.28","32.75881, 73.907646","pk","mobilink mobile internet","com.blued.international","infinix","x680","Cellular Network- 4G","GPS/Location Services"
"2024-09-18 23:03:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","119.155.166.103","30, 70","PK","PTCL","com.dubox.drive","vivo","V2066","Cellular Network- Unknown Generation","GPS/Location Services"
"2024-08-02 16:58:00","563eea33-200c-4306-9c7e-3a1b5cb9c03d","103.153.117.74","32.871445, 74.24461","PK","SB Communications (Pvt) Ltd.","com.callapp.contacts","Vivo","V2066","Wifi","GPS/Location Services"
"2024-09-21 08:35:00","559565b9-b021-4686-a0d7-79a54dfe83ee","103.113.103.210","31.5761, 74.4247","PK","WAYLINK","com.dubox.drive","samsung","SM-A336B","Wifi","GPS/Location Services"
"2024-09-19 23:56:00","244ea4ad-4e34-42d1-a69d-60b2badcc0e3","118.107.131.140","33.045853, 74.19037","PK","Special Communication Organization","com.blued.international","Vivo","1901","Cellular Network- 4G","GPS/Location Services"
